Question ID,Model,Model Load Time (s),Prefill Time (ms),Decode Time (ms),Total Compute Time (ms),Latency (s),Input Tokens,Output Tokens,Total Tokens,Correct,Model Response,Ground Truth,Question,Avg GPU+CPU Power (W),Max GPU+CPU Power (W),Avg Board Power (W),Max GPU Temp (C),Total Energy (J),Energy per Input Token (J),Energy per Output Token (J),Energy per Total Token (J),RAM Used (MB),RAM Free (MB),Swap Used (MB),KV Active Tokens,KV Active Ratio,Prompt Cache Entries,Prompt Cache Size (MB),Prompt Cache Limit (MB)
228,Qwen2.5-VL-3B,,615.56,72.88,688.44,0.713,127,2,129,1,No,no,Is the number of roads equal to the number of forests?,5.22,5.52,11.98,57.8,8.37,0.0659,4.1864,0.0649,6610,997,593,128,0.0039,197,870.017,4096
229,Qwen2.5-VL-3B,,700.72,72.80,773.52,0.792,124,2,126,1,1,1,What is the number of circular water areas?,4.79,5.29,11.43,57.8,8.00,0.0645,4.0000,0.0635,6616,991,593,39,0.0012,198,874.521,4096
230,Qwen2.5-VL-3B,,616.21,73.36,689.57,0.713,123,2,125,1,Yes,yes,Are there more roads than water areas?,5.13,5.48,11.82,57.7,8.27,0.0672,4.1344,0.0661,6616,991,593,124,0.0038,198,874.556,4096
231,Qwen2.5-VL-3B,,701.10,73.38,774.48,0.810,124,2,126,1,Yes,yes,Is a nature reserve present in the image?,4.90,5.36,11.53,57.8,9.18,0.0741,4.5923,0.0729,6616,991,596,39,0.0012,199,878.918,4096
232,Qwen2.5-VL-3B,,714.25,145.10,859.35,0.880,130,3,133,0,10,5,What is the number of roads at the bottom of the  water area?,4.83,5.33,11.39,57.9,9.10,0.0700,3.0324,0.0684,6616,991,596,133,0.0041,200,883.316,4096
233,Qwen2.5-VL-3B,,700.71,73.18,773.89,0.794,122,2,124,1,Yes,yes,Are there more roads than forests?,5.01,5.24,11.81,57.9,8.26,0.0677,4.1321,0.0666,6621,986,596,38,0.0012,201,887.960,4096
234,Qwen2.5-VL-3B,,713.12,73.36,786.48,0.807,129,2,131,1,No,no,Is the number of water areas equal to the number of grass areas?,5.16,5.48,11.92,58.0,9.53,0.0739,4.7658,0.0728,6622,985,596,130,0.0040,202,892.288,4096
235,Qwen2.5-VL-3B,,616.59,73.19,689.78,0.715,128,2,130,1,No,no,Is the number of forests equal to the number of water areas?,4.82,5.29,11.37,57.7,7.92,0.0619,3.9607,0.0609,6627,980,596,129,0.0039,202,892.323,4096
236,Qwen2.5-VL-3B,,701.01,73.33,774.34,0.793,123,2,125,0,Yes,no,Are there more grass areas than roads?,4.85,5.32,11.48,57.7,8.03,0.0653,4.0161,0.0643,6632,975,596,38,0.0012,203,896.861,4096
237,Qwen2.5-VL-3B,,699.52,73.19,772.71,0.793,123,2,125,1,Yes,yes,Are there less water areas than roads?,5.08,5.28,11.96,57.8,8.38,0.0681,4.1887,0.0670,6633,974,595,38,0.0012,204,901.224,4096
238,Qwen2.5-VL-3B,,700.16,144.09,844.25,0.865,123,3,126,0,10,3,What is the amount of rectangular forests?,5.22,5.48,12.00,57.9,9.60,0.0780,3.1990,0.0762,6638,969,595,126,0.0038,205,905.586,4096
239,Qwen2.5-VL-3B,,699.76,144.24,844.00,0.865,122,3,125,0,10,1,How many small forests are there?,5.16,5.48,11.98,58.0,9.57,0.0784,3.1894,0.0765,6643,964,595,125,0.0038,206,909.984,4096
240,Qwen2.5-VL-3B,,712.70,72.86,785.56,0.806,128,2,130,1,No,no,Is the number of grass areas equal to the number of roads?,5.08,5.44,11.89,57.9,9.52,0.0744,4.7588,0.0732,6651,956,607,129,0.0039,207,914.347,4096
241,Qwen2.5-VL-3B,,701.21,73.23,774.44,0.795,124,2,126,1,1,1,What is the number of square water areas?,4.81,5.24,11.43,57.7,7.97,0.0643,3.9836,0.0632,6655,952,607,39,0.0012,208,918.885,4096
242,Qwen2.5-VL-3B,,616.33,73.20,689.53,0.713,122,2,124,0,Yes,no,Are there less roads than forests?,5.15,5.44,11.78,58.0,8.23,0.0675,4.1173,0.0664,6662,945,609,123,0.0038,208,918.956,4096
243,Qwen2.5-VL-3B,,700.48,72.76,773.24,0.791,124,2,126,1,Yes,yes,Are there more forests than medium water areas?,4.82,5.29,11.31,58.0,7.91,0.0638,3.9555,0.0628,6671,936,609,39,0.0012,209,923.283,4096
244,Qwen2.5-VL-3B,,699.64,72.80,772.44,0.793,121,2,123,1,Yes,yes,Is there a circular forest?,5.11,5.32,11.94,57.8,8.36,0.0691,4.1817,0.0680,6671,936,609,36,0.0011,210,927.681,4096
245,Qwen2.5-VL-3B,,700.13,72.82,772.95,0.794,122,2,124,1,Yes,yes,Are there less forests than roads?,5.21,5.48,12.04,58.1,8.44,0.0692,4.2188,0.0680,6670,937,615,37,0.0011,211,931.973,4096
246,Qwen2.5-VL-3B,,700.14,73.12,773.26,0.793,124,2,126,0,Yes,no,Are there more water areas than square forests?,5.22,5.48,11.96,57.8,8.37,0.0675,4.1858,0.0664,6655,952,639,39,0.0012,212,936.300,4096
247,Qwen2.5-VL-3B,,616.40,72.79,689.19,0.713,122,2,124,1,Yes,yes,Is a circular water area present?,5.22,5.48,11.93,57.7,8.34,0.0684,4.1703,0.0673,6666,941,639,123,0.0038,212,936.371,4096
248,Qwen2.5-VL-3B,,700.27,72.76,773.03,0.791,124,2,126,0,Yes,no,Are there less grass areas than water areas?,4.82,5.17,11.44,57.8,8.02,0.0647,4.0102,0.0637,6673,934,639,39,0.0012,213,940.698,4096
249,Qwen2.5-VL-3B,,699.65,72.75,772.39,0.792,124,2,126,0,Yes,no,Are there more water areas than nature reserves?,5.14,5.36,11.86,58.0,8.30,0.0670,4.1518,0.0659,6673,934,639,39,0.0012,214,945.096,4096
250,Qwen2.5-VL-3B,,700.12,73.23,773.34,0.793,122,2,124,0,Yes,no,Is a medium water area present?,5.16,5.44,12.01,57.9,8.41,0.0689,4.2030,0.0678,6676,931,639,37,0.0011,215,949.494,4096
251,Qwen2.5-VL-3B,,713.01,73.36,786.37,0.807,128,2,130,1,Yes,yes,Is there a water area on the left of a  road?,5.18,5.44,12.07,57.8,9.66,0.0754,4.8286,0.0743,6678,929,639,129,0.0039,216,953.821,4096
252,Qwen2.5-VL-3B,,700.36,145.03,845.39,0.866,123,3,126,0,10,0,What is the number of square roads?,4.89,5.40,11.46,57.8,9.13,0.0742,3.0422,0.0724,6678,929,639,126,0.0038,217,958.360,4096
253,Qwen2.5-VL-3B,,699.51,73.18,772.69,0.793,121,2,123,1,Yes,yes,Is a medium forest present?,5.03,5.32,11.84,57.8,8.28,0.0684,4.1401,0.0673,6683,924,639,37,0.0011,218,962.757,4096
254,Qwen2.5-VL-3B,,711.85,73.30,785.15,0.806,127,2,129,1,No,no,Is the number of forests equal to the number of roads?,5.20,5.44,12.01,58.1,9.60,0.0756,4.8025,0.0745,6688,919,639,42,0.0013,219,967.050,4096
255,Qwen2.5-VL-3B,,713.08,214.29,927.37,0.948,129,4,133,0,100,10,What is the amount of forests at the bottom of a  road?,4.82,5.32,11.43,58.0,10.30,0.0798,2.5747,0.0774,6689,918,647,134,0.0041,220,971.553,4096
256,Qwen2.5-VL-3B,,699.42,73.16,772.58,0.793,123,2,125,0,1,0,What is the number of large roads?,4.97,5.40,11.73,57.9,8.18,0.0665,4.0920,0.0655,6694,913,647,40,0.0012,221,976.197,4096
257,Qwen2.5-VL-3B,,713.40,74.08,787.48,0.807,129,2,131,1,No,no,Is the number of water areas equal to the number of small roads?,5.17,5.44,11.98,57.8,9.58,0.0743,4.7904,0.0731,6700,907,647,130,0.0040,222,980.559,4096
258,Qwen2.5-VL-3B,,679.32,73.23,752.55,0.773,128,2,130,1,No,no,Is the number of water areas equal to the number of roads?,4.78,5.12,11.43,58.0,8.02,0.0627,4.0101,0.0617,6703,904,647,129,0.0039,223,985.133,4096
259,Qwen2.5-VL-3B,,699.44,73.14,772.57,0.793,122,2,124,0,Yes,no,Is there a large water area?,5.02,5.36,11.79,57.8,8.24,0.0676,4.1223,0.0665,6706,901,654,37,0.0011,224,989.672,4096
260,Qwen2.5-VL-3B,,714.88,72.82,787.70,0.808,131,2,133,0,Yes,no,Are there less water areas than water areas on the right of a  forest?,5.17,5.48,11.96,57.9,9.57,0.0730,4.7846,0.0719,6711,896,654,132,0.0040,225,993.999,4096
261,Qwen2.5-VL-3B,,615.66,72.92,688.57,0.714,122,2,124,0,1,0,How many circular roads are there?,4.85,5.32,11.32,57.7,7.91,0.0648,3.9527,0.0638,6716,891,654,123,0.0038,225,994.316,4096
262,Qwen2.5-VL-3B,,700.65,143.99,844.64,0.863,123,3,126,0,10,0,What is the number of rectangular roads?,4.84,5.36,11.44,57.8,9.17,0.0745,3.0555,0.0727,6712,895,659,126,0.0038,226,998.643,4096
263,Qwen2.5-VL-3B,,731.25,73.29,804.53,0.824,139,2,141,0,Yes,no,Is the number of roads equal to the number of forests on the left of a  medium water area in the image?,5.08,5.44,11.82,57.8,9.44,0.0679,4.7196,0.0669,6712,895,659,140,0.0043,227,1003.041,4096
264,Qwen2.5-VL-3B,,701.04,73.24,774.28,0.795,124,2,126,1,Yes,yes,Are there less water areas than grass areas?,4.92,5.32,11.54,57.9,8.07,0.0651,4.0338,0.0640,6720,887,659,39,0.0012,228,1007.966,4096
265,Qwen2.5-VL-3B,,699.70,73.06,772.76,0.793,123,2,125,0,Yes,no,Are there less forests than water areas?,5.11,5.36,12.00,58.0,8.40,0.0683,4.2014,0.0672,6719,888,671,38,0.0012,229,1012.364,4096
266,Qwen2.5-VL-3B,,699.63,73.08,772.71,0.793,123,2,125,0,Yes,no,Are there more water areas than forests?,5.18,5.48,12.02,57.8,8.42,0.0684,4.2093,0.0673,6726,881,671,38,0.0012,230,1016.726,4096
267,Qwen2.5-VL-3B,,699.45,72.76,772.21,0.792,122,2,124,0,Yes,no,Is there a medium nature reserve?,5.21,5.48,12.00,57.8,8.40,0.0689,4.2016,0.0678,6731,876,671,37,0.0011,231,1021.089,4096
268,Qwen2.5-VL-3B,,616.35,73.16,689.51,0.711,128,2,130,1,No,no,Is the number of roads equal to the number of water areas?,5.22,5.48,11.93,57.8,8.34,0.0651,4.1681,0.0641,6724,883,687,129,0.0039,231,1020.878,4096
269,Qwen2.5-VL-3B,,700.75,72.70,773.45,0.792,123,2,125,1,1,1,What is the number of square forests?,4.80,5.33,11.42,57.8,7.99,0.0650,3.9959,0.0639,6727,880,687,38,0.0012,232,1025.416,4096
270,Qwen2.5-VL-3B,,699.87,72.91,772.78,0.793,124,2,126,0,Yes,no,Are there less roads than circular water areas?,5.10,5.25,11.88,57.9,8.32,0.0671,4.1597,0.0660,6728,879,687,39,0.0012,233,1029.779,4096
271,Qwen2.5-VL-3B,,712.78,73.27,786.05,0.806,129,2,131,0,No,yes,Is the number of circular forests equal to the number of water areas?,5.19,5.48,11.98,58.0,9.58,0.0743,4.7913,0.0732,6733,874,687,130,0.0040,234,1034.177,4096
272,Qwen2.5-VL-3B,,616.27,144.87,761.14,0.784,122,3,125,0,10,30,How many small roads are there?,4.82,5.28,11.36,57.8,7.93,0.0650,2.6425,0.0634,6738,869,687,125,0.0038,234,1034.388,4096
273,Qwen2.5-VL-3B,,699.87,73.31,773.17,0.790,121,2,123,1,Yes,yes,Is a small road present?,5.10,5.32,11.93,57.8,8.35,0.0690,4.1765,0.0679,6743,864,687,37,0.0011,235,1038.750,4096
274,Qwen2.5-VL-3B,,616.53,73.25,689.78,0.716,121,2,123,1,No,no,Is there a square road?,5.20,5.48,11.96,58.0,8.37,0.0692,4.1867,0.0681,6743,864,687,122,0.0037,235,1038.750,4096
275,Qwen2.5-VL-3B,,712.82,73.33,786.15,0.805,129,2,131,1,No,no,Is the number of roads equal to the number of rectangular water areas?,4.95,5.40,11.62,57.9,9.27,0.0718,4.6337,0.0707,6732,875,705,130,0.0040,236,1043.043,4096
276,Qwen2.5-VL-3B,,712.34,74.10,786.44,0.806,127,2,129,0,2,3,How many nature reserves next to a  road are there?,4.83,5.28,11.36,57.9,9.09,0.0716,4.5474,0.0705,6732,875,705,128,0.0039,237,1047.616,4096
277,Qwen2.5-VL-3B,,699.87,73.11,772.98,0.793,123,2,125,0,Yes,no,Are there less roads than grass areas?,4.67,5.05,11.20,57.8,7.85,0.0638,3.9266,0.0628,6734,873,705,38,0.0012,238,1052.120,4096
278,Qwen2.5-VL-3B,,700.89,73.07,773.96,0.793,124,2,126,0,3,0,What is the number of rectangular grass areas?,5.12,5.32,11.85,58.0,8.30,0.0669,4.1489,0.0659,6739,868,705,39,0.0012,239,1056.482,4096
279,Qwen2.5-VL-3B,,699.53,72.69,772.22,0.793,122,2,124,0,Yes,no,Are there more forests than roads?,5.18,5.44,11.93,58.1,8.35,0.0684,4.1727,0.0673,6741,866,705,37,0.0011,240,1060.880,4096
280,Qwen2.5-VL-3B,,712.82,72.92,785.73,0.806,128,2,130,0,2,1,What is the number of water areas next to a  forest?,5.21,5.52,12.01,58.1,9.60,0.0750,4.8000,0.0738,6746,861,705,129,0.0039,241,1065.207,4096
281,Qwen2.5-VL-3B,,712.53,73.17,785.70,0.806,128,2,130,1,3,3,How many grass areas next to the  water area are there?,4.81,5.36,11.36,57.9,9.10,0.0711,4.5477,0.0700,6751,856,705,129,0.0039,242,1069.746,4096
282,Qwen2.5-VL-3B,,701.02,73.17,774.18,0.795,125,2,127,0,Yes,no,Are there more large water areas than medium forests?,4.76,5.16,11.34,58.0,7.91,0.0633,3.9535,0.0623,6756,851,705,40,0.0012,243,1074.284,4096
283,Qwen2.5-VL-3B,,616.27,73.19,689.46,0.713,121,2,123,1,No,no,Is there a rectangular road?,5.13,5.44,11.82,58.2,8.27,0.0683,4.1332,0.0672,6751,856,718,122,0.0037,243,1074.425,4096
284,Qwen2.5-VL-3B,,701.54,145.05,846.59,0.865,124,3,127,0,10,0,What is the amount of circular nature reserves?,4.85,5.32,11.49,58.0,9.18,0.0740,3.0588,0.0723,6757,850,718,127,0.0039,244,1078.717,4096
285,Qwen2.5-VL-3B,,616.16,73.09,689.25,0.713,124,2,126,1,1,1,What is the number of rectangular water areas?,4.99,5.36,11.72,58.2,8.20,0.0661,4.1004,0.0651,6757,850,718,125,0.0038,244,1078.752,4096
286,Qwen2.5-VL-3B,,729.60,73.25,802.84,0.821,135,2,137,0,1,no,Is the number of forests equal to the number of water areas on the right of a  road?,4.83,5.32,11.40,57.8,9.08,0.0672,4.5386,0.0663,6762,845,718,136,0.0042,245,1083.150,4096
287,Qwen2.5-VL-3B,,713.16,72.88,786.04,0.806,128,2,130,0,3,13,How many forests at the top of a  road are there?,4.94,5.40,11.48,58.1,9.16,0.0716,4.5808,0.0705,6762,845,718,129,0.0039,246,1087.935,4096
288,Qwen2.5-VL-3B,,712.86,73.54,786.39,0.806,126,2,128,1,Yes,yes,Is there a nature reserve next to a  road?,4.84,5.36,11.38,57.9,9.10,0.0722,4.5494,0.0711,6762,845,724,127,0.0039,247,1092.473,4096
289,Qwen2.5-VL-3B,,699.62,73.17,772.78,0.793,122,2,124,0,Yes,no,Is a circular grass area present?,4.69,5.05,11.22,58.1,7.86,0.0645,3.9319,0.0634,6768,839,724,37,0.0011,248,1096.941,4096
290,Qwen2.5-VL-3B,,616.25,73.15,689.40,0.713,123,2,125,1,Yes,yes,Are there less water areas than forests?,5.13,5.44,11.77,57.9,8.23,0.0669,4.1164,0.0659,6773,834,724,124,0.0038,248,1096.906,4096
291,Qwen2.5-VL-3B,,700.32,72.65,772.97,0.791,124,2,126,1,Yes,yes,Are there more water areas than rectangular roads?,4.81,5.21,11.34,57.8,7.91,0.0638,3.9565,0.0628,6778,829,724,39,0.0012,249,1101.269,4096
292,Qwen2.5-VL-3B,,713.95,74.10,788.04,0.808,131,2,133,1,1,1,What is the number of square water areas at the bottom of a  road?,5.18,5.48,11.89,58.1,9.51,0.0726,4.7542,0.0715,6778,829,724,132,0.0040,250,1105.667,4096
293,Qwen2.5-VL-3B,,700.62,72.74,773.37,0.794,124,2,126,0,Yes,no,Are there more medium forests than water areas?,4.74,5.05,11.32,58.0,7.93,0.0640,3.9666,0.0630,6784,823,724,39,0.0012,251,1110.311,4096
294,Qwen2.5-VL-3B,,700.02,73.15,773.17,0.794,126,2,128,1,Yes,yes,Are there more roads than large forests in the image?,5.11,5.32,11.87,58.2,8.31,0.0660,4.1568,0.0649,6789,818,724,41,0.0013,252,1114.708,4096
295,Qwen2.5-VL-3B,,699.77,73.22,772.99,0.793,122,2,124,1,1,1,How many medium forests are there?,5.17,5.44,11.93,58.0,8.35,0.0684,4.1736,0.0673,6794,813,724,37,0.0011,253,1119.176,4096
296,Qwen2.5-VL-3B,,713.92,73.56,787.48,0.807,129,2,131,1,Yes,yes,Is a forest on the right of the  circular water area present?,5.20,5.44,12.00,58.0,9.60,0.0744,4.7982,0.0733,6799,808,724,130,0.0040,254,1123.504,4096
297,Qwen2.5-VL-3B,,616.36,73.13,689.48,0.713,129,2,131,1,No,no,Is the number of water areas equal to the number of circular roads?,4.73,5.25,11.28,57.9,7.89,0.0612,3.9475,0.0603,6804,803,724,130,0.0040,254,1123.504,4096
298,Qwen2.5-VL-3B,,700.42,73.12,773.54,0.792,124,2,126,1,Yes,yes,Are there less rectangular nature reserves than roads?,4.83,5.24,11.47,58.0,8.00,0.0645,4.0001,0.0635,6810,797,724,39,0.0012,255,1128.078,4096
299,Qwen2.5-VL-3B,,699.51,73.21,772.72,0.793,121,2,123,1,Yes,yes,Is a square forest present?,5.12,5.40,11.93,58.2,8.35,0.0690,4.1758,0.0679,6810,797,724,36,0.0011,256,1132.475,4096
300,Qwen2.5-VL-3B,,616.30,145.06,761.36,0.794,124,3,127,1,Rural,rural,Is it a rural or an urban area,5.13,5.44,11.89,58.0,8.31,0.0670,2.7698,0.0654,6815,792,724,128,0.0039,256,1132.335,4096
301,Qwen2.5-VL-3B,,699.72,72.72,772.44,0.790,121,2,123,1,No,no,Is a rectangular road present?,5.18,5.32,12.04,58.1,8.44,0.0697,4.2184,0.0686,6825,782,724,37,0.0011,257,1136.768,4096
302,Qwen2.5-VL-3B,,699.95,72.88,772.83,0.795,122,2,124,0,0,7,How many commercial buildings are there?,5.22,5.48,12.02,58.0,8.42,0.0690,4.2081,0.0679,6825,782,724,37,0.0011,258,1141.060,4096
303,Qwen2.5-VL-3B,,711.90,73.34,785.25,0.805,126,2,128,0,1,164,What is the amount of residential buildings in the image?,5.24,5.52,12.03,58.1,9.62,0.0764,4.8109,0.0752,6824,783,746,127,0.0039,259,1145.387,4096
304,Qwen2.5-VL-3B,,615.99,486.02,1102.01,1.126,122,8,130,0,1000000,152,What is the amount of forests?,4.97,5.44,11.59,58.3,12.75,0.1045,1.5937,0.0981,6829,778,746,135,0.0041,259,1145.387,4096
305,Qwen2.5-VL-3B,,615.43,73.03,688.46,0.711,120,2,122,1,Yes,yes,Is a building present?,4.92,5.36,11.73,58.2,8.17,0.0681,4.0843,0.0670,6831,776,746,121,0.0037,259,1145.669,4096
306,Qwen2.5-VL-3B,,700.71,72.78,773.50,0.791,124,2,126,0,1,187,How many roads are there in the image?,4.75,5.25,11.37,58.0,7.94,0.0641,3.9725,0.0631,6831,776,746,39,0.0012,260,1149.926,4096
307,Qwen2.5-VL-3B,,767.40,144.35,911.75,0.932,126,3,129,1,10,10,What is the number of orchards in the image?,5.01,5.44,11.71,58.0,10.52,0.0835,3.5055,0.0815,6831,776,746,129,0.0039,261,1154.323,4096
308,Qwen2.5-VL-3B,,699.68,73.19,772.87,0.794,121,2,123,0,No,yes,Is a residential building present?,4.90,5.40,11.60,58.2,8.09,0.0669,4.0446,0.0658,6832,775,771,37,0.0011,262,1158.827,4096
309,Qwen2.5-VL-3B,,699.85,72.74,772.59,0.793,123,2,125,0,No,yes,Is a road present in the image?,5.11,5.36,11.91,58.2,8.34,0.0678,4.1686,0.0667,6837,770,771,38,0.0012,263,1163.119,4096
310,Qwen2.5-VL-3B,,615.65,72.77,688.42,0.714,121,2,123,1,Yes,yes,Is there a commercial building?,5.20,5.48,11.90,58.1,8.32,0.0687,4.1593,0.0676,6842,765,771,122,0.0037,263,1163.189,4096
311,Qwen2.5-VL-3B,,615.50,72.81,688.31,0.711,121,2,123,1,Yes,yes,Is a water area present?,4.85,5.33,11.37,58.2,7.96,0.0658,3.9814,0.0647,6847,760,770,122,0.0037,263,1163.189,4096
312,Qwen2.5-VL-3B,,615.51,72.75,688.27,0.710,121,2,123,1,Yes,yes,Is a grass area present?,4.81,5.29,11.24,58.0,7.82,0.0647,3.9118,0.0636,6848,759,770,122,0.0037,263,1163.189,4096
313,Qwen2.5-VL-3B,,700.02,279.88,979.90,0.998,123,5,128,0,1000,25,What is the amount of water areas?,4.85,5.32,11.46,58.0,10.29,0.0836,2.0573,0.0804,6848,759,770,130,0.0040,264,1167.482,4096
314,Qwen2.5-VL-3B,,700.44,72.81,773.25,0.794,122,2,124,0,No,yes,Is there a circular orchard?,5.14,5.40,12.12,58.1,8.48,0.0695,4.2397,0.0684,6846,761,769,40,0.0012,265,1171.950,4096
315,Qwen2.5-VL-3B,,615.80,213.00,828.80,0.863,124,4,128,0,100,79,What is the number of farmlands?,5.15,5.44,11.94,58.3,9.54,0.0769,2.3853,0.0745,6846,761,769,130,0.0040,265,1171.774,4096
316,Qwen2.5-VL-3B,,698.93,73.10,772.04,0.792,121,2,123,0,Yes,no,Is there a medium road?,5.09,5.44,11.91,58.0,8.32,0.0688,4.1624,0.0677,6844,763,772,38,0.0012,266,1176.242,4096
317,Qwen2.5-VL-3B,,699.58,73.17,772.75,0.792,122,2,124,1,Yes,yes,Is there a circular water area?,5.15,5.40,11.97,58.0,8.38,0.0686,4.1876,0.0675,6845,762,771,37,0.0011,267,1180.534,4096
318,Qwen2.5-VL-3B,,616.29,73.24,689.52,0.713,123,2,125,0,1,0,How many large residential buildings are there?,5.16,5.40,11.92,58.0,8.33,0.0678,4.1674,0.0667,6850,757,771,124,0.0038,267,1180.499,4096
319,Qwen2.5-VL-3B,,699.52,73.11,772.63,0.791,121,2,123,0,1,191,How many buildings are there?,4.93,5.48,11.53,58.3,8.04,0.0664,4.0177,0.0653,6858,749,771,36,0.0011,268,1184.862,4096
320,Qwen2.5-VL-3B,,713.08,73.30,786.38,0.806,126,2,128,0,Yes,no,Are there less roads than commercial buildings in the image?,5.22,5.52,11.95,58.3,9.56,0.0759,4.7793,0.0747,6858,749,771,127,0.0039,269,1189.154,4096
321,Qwen2.5-VL-3B,,616.31,73.19,689.50,0.712,128,2,130,1,No,no,Is the number of roads equal to the number of commercial buildings?,4.83,5.21,11.30,58.3,7.91,0.0618,3.9552,0.0608,6853,754,785,129,0.0039,269,1189.083,4096
322,Qwen2.5-VL-3B,,699.50,73.18,772.68,0.791,122,2,124,0,No,yes,Is a large water area present?,4.69,5.05,11.25,58.0,7.89,0.0647,3.9447,0.0636,6860,747,785,37,0.0011,270,1193.622,4096
323,Qwen2.5-VL-3B,,701.32,73.21,774.53,0.796,124,2,126,0,1,0,What is the number of square commercial buildings?,5.10,5.32,11.90,58.1,8.34,0.0673,4.1698,0.0662,6860,747,785,39,0.0012,271,1197.949,4096
324,Qwen2.5-VL-3B,,712.98,73.27,786.26,0.807,128,2,130,1,No,no,Is the number of water areas equal to the number of buildings?,5.23,5.48,11.95,58.2,9.56,0.0746,4.7776,0.0735,6865,742,785,129,0.0039,272,1202.347,4096
325,Qwen2.5-VL-3B,,700.00,73.19,773.20,0.795,123,2,125,0,Yes,no,Are there less buildings than grass areas?,4.84,5.32,11.40,58.5,7.98,0.0648,3.9882,0.0638,6870,737,785,38,0.0012,273,1206.885,4096
326,Qwen2.5-VL-3B,,699.28,73.15,772.43,0.793,120,2,122,1,Yes,yes,Is there a forest?,5.11,5.32,11.94,58.2,8.36,0.0696,4.1788,0.0685,6866,741,792,35,0.0011,274,1211.248,4096
327,Qwen2.5-VL-3B,,616.20,73.24,689.44,0.713,128,2,130,1,No,no,Is the number of residential buildings equal to the number of roads?,5.19,5.48,11.90,58.2,8.33,0.0650,4.1628,0.0640,6872,735,792,129,0.0039,274,1210.967,4096
328,Qwen2.5-VL-3B,,616.28,74.19,690.47,0.712,121,2,123,1,Yes,yes,Is a small road present?,4.82,5.29,11.33,58.0,7.90,0.0653,3.9487,0.0642,6877,730,792,122,0.0037,274,1211.213,4096
329,Qwen2.5-VL-3B,,712.92,73.72,786.65,0.805,129,2,131,0,1,164,How many residential buildings at the top of a  road are there?,4.84,5.40,11.37,58.0,9.08,0.0704,4.5410,0.0693,6877,730,792,130,0.0040,275,1215.505,4096
330,Qwen2.5-VL-3B,,700.32,73.24,773.55,0.794,122,2,124,0,Yes,no,Are there more roads than buildings?,4.76,5.09,11.32,58.0,7.94,0.0651,3.9685,0.0640,6878,729,792,37,0.0011,276,1220.079,4096
331,Qwen2.5-VL-3B,,700.61,73.30,773.91,0.795,123,2,125,0,1,0,How many circular commercial buildings are there?,5.12,5.32,11.86,58.1,8.31,0.0676,4.1555,0.0665,6895,712,801,38,0.0012,277,1224.406,4096
332,Qwen2.5-VL-3B,,616.52,281.62,898.14,0.922,123,5,128,0,1000,114,What is the amount of grass areas?,5.25,5.48,12.01,58.3,10.80,0.0878,2.1594,0.0844,6901,706,802,130,0.0040,277,1224.336,4096
333,Qwen2.5-VL-3B,,699.25,212.35,911.61,0.930,124,4,128,0,100,101,What is the amount of rectangular residential buildings?,5.03,5.40,11.73,58.1,10.55,0.0851,2.6382,0.0824,6905,702,802,129,0.0039,278,1228.804,4096
334,Qwen2.5-VL-3B,,616.07,72.86,688.92,0.713,121,2,123,1,No,no,Is there a circular road?,4.82,5.32,11.42,58.3,8.00,0.0661,3.9976,0.0650,6905,702,802,122,0.0037,278,1228.980,4096
335,Qwen2.5-VL-3B,,700.14,144.16,844.30,0.863,123,3,126,0,10,3,What is the number of residential areas?,4.82,5.32,11.44,58.3,9.12,0.0741,3.0397,0.0724,6913,694,802,126,0.0038,279,1233.272,4096
336,Qwen2.5-VL-3B,,615.51,73.18,688.69,0.713,121,2,123,1,Yes,yes,Is a farmland present?,5.09,5.40,11.77,58.4,8.22,0.0679,4.1077,0.0668,6913,694,802,122,0.0037,279,1233.378,4096
337,Qwen2.5-VL-3B,,700.62,213.43,914.06,0.933,124,4,128,0,100,8,What is the amount of medium water areas?,4.91,5.32,11.49,58.2,10.34,0.0834,2.5855,0.0808,6918,689,802,129,0.0039,280,1237.670,4096
338,Qwen2.5-VL-3B,,713.27,74.11,787.38,0.811,128,2,130,0,No,yes,Is there a residential building at the top of a  road?,4.85,5.40,11.55,58.1,9.24,0.0722,4.6221,0.0711,6918,689,802,129,0.0039,281,1242.138,4096
339,Qwen2.5-VL-3B,,700.47,73.08,773.55,0.794,125,2,127,1,No,no,Is a large residential building present in the image?,4.76,5.17,11.35,57.9,7.91,0.0633,3.9564,0.0623,6926,681,808,40,0.0012,282,1246.676,4096
340,Qwen2.5-VL-3B,,616.49,213.29,829.78,0.866,123,4,127,0,100,23,What is the amount of rectangular forests?,5.17,5.44,11.83,58.3,9.46,0.0769,2.3647,0.0745,6929,678,808,128,0.0039,282,1246.712,4096
341,Qwen2.5-VL-3B,,700.53,73.17,773.71,0.792,122,2,124,0,1,0,How many large roads are there?,5.08,5.28,11.94,58.2,8.36,0.0685,4.1801,0.0674,6920,687,834,39,0.0012,283,1251.145,4096
342,Qwen2.5-VL-3B,,616.38,73.07,689.44,0.714,124,2,126,1,Yes,yes,Are there less commercial buildings than water areas?,5.21,5.48,11.92,58.4,8.34,0.0672,4.1686,0.0662,6924,683,834,125,0.0038,283,1251.074,4096
