Question ID,Model,Model Load Time (s),Prefill Time (ms),Decode Time (ms),Total Compute Time (ms),Latency (s),Input Tokens,Output Tokens,Total Tokens,Correct,Model Response,Ground Truth,Question,Avg GPU+CPU Power (W),Max GPU+CPU Power (W),Avg Board Power (W),Max GPU Temp (C),Total Energy (J),Energy per Input Token (J),Energy per Output Token (J),Energy per Total Token (J),RAM Used (MB),RAM Free (MB),Swap Used (MB),KV Active Tokens,KV Active Ratio,Prompt Cache Entries,Prompt Cache Size (MB),Prompt Cache Limit (MB)
499,Qwen2.5-VL-3B,,132.95,72.96,205.91,0.221,130,2,132,0,2,0,What is the number of roads on the right of the  water area?,3.69,3.92,9.70,56.0,1.93,0.0149,0.9664,0.0146,5576,2031,538,131,0.0040,0,0.000,0
500,Qwen2.5-VL-3B,,592.87,73.10,665.98,0.688,124,2,126,1,Urban,urban,Is it a rural or an urban area,4.06,4.58,10.36,56.1,6.23,0.0502,3.1148,0.0494,5576,2031,538,125,0.0038,0,0.000,0
501,Qwen2.5-VL-3B,,106.50,72.92,179.42,0.195,121,2,123,1,Yes,yes,Is there a residential building?,4.56,4.62,11.05,56.0,1.11,0.0091,0.5534,0.0090,5576,2031,538,122,0.0037,0,0.000,0
502,Qwen2.5-VL-3B,,117.21,349.24,466.45,0.481,123,6,129,0,10000,6891,What is the number of residential buildings?,4.59,4.86,11.24,56.1,4.49,0.0365,0.7477,0.0348,5576,2031,538,132,0.0040,0,0.000,0
503,Qwen2.5-VL-3B,,116.90,72.85,189.75,0.204,125,2,127,0,1,984,What is the amount of roads in the image?,4.83,4.97,11.77,56.6,2.35,0.0188,1.1751,0.0185,5576,2031,538,126,0.0038,0,0.000,0
504,Qwen2.5-VL-3B,,116.86,72.89,189.75,0.204,122,2,124,1,Yes,yes,Is a medium water area present?,4.21,4.54,10.76,56.0,2.13,0.0175,1.0670,0.0172,5576,2031,538,123,0.0038,0,0.000,0
505,Qwen2.5-VL-3B,,117.66,72.95,190.62,0.205,125,2,127,0,0,44,How many commercial buildings are there in the image?,3.88,4.11,10.05,55.8,1.99,0.0159,0.9959,0.0157,5576,2031,538,126,0.0038,0,0.000,0
506,Qwen2.5-VL-3B,,117.15,144.45,261.61,0.277,123,3,126,0,10,295,What is the number of grass areas?,3.70,3.92,9.70,55.8,1.92,0.0156,0.6407,0.0153,5576,2031,538,126,0.0038,0,0.000,0
507,Qwen2.5-VL-3B,,116.86,72.90,189.76,0.205,122,2,124,1,Yes,yes,Is there a rectangular commercial building?,3.99,4.07,10.30,56.1,2.05,0.0168,1.0262,0.0166,5576,2031,538,123,0.0038,0,0.000,0
508,Qwen2.5-VL-3B,,106.38,72.90,179.29,0.194,121,2,123,1,Yes,yes,Is a commercial building present?,3.80,4.07,10.01,55.6,1.00,0.0083,0.5012,0.0081,5576,2031,538,122,0.0037,0,0.000,0
509,Qwen2.5-VL-3B,,116.81,72.92,189.73,0.205,122,2,124,0,2,48,How many medium forests are there?,3.88,4.03,10.13,56.3,2.02,0.0166,1.0122,0.0163,5576,2031,538,123,0.0038,0,0.000,0
510,Qwen2.5-VL-3B,,106.61,73.19,179.80,0.194,120,2,122,1,Yes,yes,Is a building present?,3.80,4.11,9.95,56.1,1.00,0.0083,0.4982,0.0082,5576,2031,538,121,0.0037,0,0.000,0
511,Qwen2.5-VL-3B,,117.22,72.94,190.16,0.205,123,2,125,0,2,40,What is the number of water areas?,3.88,4.03,10.07,55.9,2.02,0.0164,1.0078,0.0161,5576,2031,538,124,0.0038,0,0.000,0
512,Qwen2.5-VL-3B,,117.40,72.86,190.27,0.205,124,2,126,0,Yes,no,Are there more water areas than commercial buildings?,3.81,4.15,9.95,55.9,1.97,0.0159,0.9849,0.0156,5576,2031,538,125,0.0038,0,0.000,0
513,Qwen2.5-VL-3B,,106.76,72.99,179.75,0.195,121,2,123,0,1,178,How many forests are there?,3.66,3.96,9.71,55.7,0.97,0.0080,0.4863,0.0079,5576,2031,538,122,0.0037,0,0.000,0
514,Qwen2.5-VL-3B,,117.15,72.90,190.05,0.205,123,2,125,0,0,4,What is the amount of scrubs?,3.77,3.92,10.01,55.9,2.01,0.0163,1.0042,0.0161,5566,2041,538,124,0.0038,0,0.000,0
515,Qwen2.5-VL-3B,,117.11,72.90,190.01,0.205,123,2,125,0,4,38,How many farmlands are there?,3.80,4.15,9.98,55.9,1.98,0.0161,0.9879,0.0158,5566,2041,538,124,0.0038,0,0.000,0
516,Qwen2.5-VL-3B,,117.40,72.98,190.38,0.205,124,2,126,0,1,50,What is the number of rectangular grass areas?,3.66,3.99,9.69,55.8,1.92,0.0155,0.9591,0.0152,5567,2040,538,125,0.0038,0,0.000,0
517,Qwen2.5-VL-3B,,106.72,144.62,251.33,0.266,124,3,127,0,10,91,What is the amount of medium grass areas?,3.59,3.92,9.62,55.7,1.90,0.0154,0.6348,0.0150,5567,2040,538,127,0.0039,0,0.000,0
518,Qwen2.5-VL-3B,,106.73,72.95,179.68,0.194,124,2,126,0,1,8,What is the number of large water areas?,3.84,3.88,10.14,56.0,1.02,0.0082,0.5076,0.0081,5567,2040,538,125,0.0038,0,0.000,0
519,Qwen2.5-VL-3B,,106.77,72.84,179.61,0.195,121,2,123,1,Yes,yes,Is a small road present?,3.97,4.03,10.41,55.8,1.04,0.0086,0.5210,0.0085,5567,2040,538,122,0.0037,0,0.000,0
520,Qwen2.5-VL-3B,,106.11,72.81,178.92,0.194,120,2,122,1,Yes,yes,Is there a road?,4.22,4.22,10.78,55.7,1.08,0.0090,0.5395,0.0088,5567,2040,538,121,0.0037,0,0.000,0
521,Qwen2.5-VL-3B,,105.79,72.92,178.71,0.194,121,2,123,1,Yes,yes,Is there a water area?,4.28,4.34,10.91,55.9,1.09,0.0090,0.5464,0.0089,5568,2039,538,122,0.0037,0,0.000,0
522,Qwen2.5-VL-3B,,118.78,72.86,191.64,0.207,130,2,132,1,No,no,Is the number of farmlands equal to the number of water areas?,4.37,4.46,11.10,56.3,2.21,0.0170,1.1067,0.0168,5568,2039,538,131,0.0040,0,0.000,0
523,Qwen2.5-VL-3B,,117.20,72.97,190.16,0.205,123,2,125,1,Yes,yes,Are there more buildings than parkings?,3.94,4.11,10.33,56.0,2.06,0.0167,1.0290,0.0165,5568,2039,538,124,0.0038,0,0.000,0
524,Qwen2.5-VL-3B,,106.69,213.13,319.82,0.335,121,4,125,0,100,6998,How many buildings are there?,3.86,4.26,10.22,56.2,3.06,0.0253,0.7641,0.0245,5568,2039,538,126,0.0038,0,0.000,0
525,Qwen2.5-VL-3B,,118.53,72.89,191.41,0.206,128,2,130,0,Yes,no,Is there a large road on the left of a  road?,3.98,4.15,10.42,56.1,2.08,0.0162,1.0385,0.0160,5568,2039,538,129,0.0039,0,0.000,0
526,Qwen2.5-VL-3B,,117.08,72.84,189.93,0.205,123,2,125,1,No,no,Are there more water areas than buildings?,3.74,3.96,9.93,56.1,1.98,0.0161,0.9893,0.0158,5568,2039,538,124,0.0038,0,0.000,0
527,Qwen2.5-VL-3B,,116.83,72.91,189.74,0.204,122,2,124,1,Yes,yes,Is a large commercial building present?,3.63,3.88,9.71,56.0,1.93,0.0159,0.9674,0.0156,5568,2039,538,123,0.0038,0,0.000,0
528,Qwen2.5-VL-3B,,118.49,72.93,191.42,0.206,129,2,131,1,No,no,Is the number of residential buildings equal to the number of village greens?,3.60,3.88,9.56,56.0,1.91,0.0148,0.9525,0.0145,5568,2039,538,130,0.0040,0,0.000,0
529,Qwen2.5-VL-3B,,117.18,72.99,190.17,0.205,123,2,125,1,Yes,yes,Are there less water areas than buildings?,3.57,3.80,9.54,56.0,1.90,0.0154,0.9496,0.0152,5568,2039,538,124,0.0038,0,0.000,0
530,Qwen2.5-VL-3B,,106.34,72.93,179.26,0.194,123,2,125,0,Yes,no,Are there less buildings than grass areas?,3.40,3.40,9.36,55.7,0.94,0.0076,0.4688,0.0075,5568,2039,538,124,0.0038,0,0.000,0
531,Qwen2.5-VL-3B,,116.84,72.85,189.69,0.205,124,2,126,1,No,no,Are there more square water areas than roads?,3.85,4.03,10.20,56.1,2.03,0.0164,1.0171,0.0161,5568,2039,538,125,0.0038,0,0.000,0
532,Qwen2.5-VL-3B,,116.82,72.88,189.70,0.204,122,2,124,1,Yes,yes,Is a square grass area present?,3.70,3.92,9.85,56.1,1.96,0.0161,0.9813,0.0158,5568,2039,538,123,0.0038,0,0.000,0
533,Qwen2.5-VL-3B,,125.99,72.87,198.86,0.214,129,2,131,1,No,no,Is the number of large buildings equal to the number of cemeterys?,3.60,3.80,9.63,56.0,1.92,0.0148,0.9575,0.0146,5568,2039,538,130,0.0040,0,0.000,0
534,Qwen2.5-VL-3B,,117.08,72.87,189.95,0.205,123,2,125,0,1,5,How many large commercial buildings are there?,3.70,3.96,9.74,56.2,1.94,0.0158,0.9709,0.0155,5568,2039,538,124,0.0038,0,0.000,0
535,Qwen2.5-VL-3B,,116.80,72.86,189.66,0.204,122,2,124,1,Yes,yes,Are there more roads than forests?,3.64,3.92,9.58,56.1,1.91,0.0157,0.9551,0.0154,5568,2039,538,123,0.0038,0,0.000,0
536,Qwen2.5-VL-3B,,106.34,72.90,179.24,0.194,120,2,122,1,Yes,yes,Is there a forest?,3.46,3.48,9.32,55.7,0.93,0.0078,0.4668,0.0077,5568,2039,538,121,0.0037,0,0.000,0
537,Qwen2.5-VL-3B,,118.20,72.83,191.03,0.206,127,2,129,0,Yes,no,Are there less residential buildings than grass areas in the image?,3.94,4.11,10.15,56.2,2.02,0.0159,1.0113,0.0157,5568,2039,538,128,0.0039,0,0.000,0
538,Qwen2.5-VL-3B,,116.81,72.85,189.67,0.204,122,2,124,1,Yes,yes,Is there a medium commercial building?,3.73,3.96,9.85,56.1,1.96,0.0161,0.9811,0.0158,5568,2039,538,123,0.0038,0,0.000,0
539,Qwen2.5-VL-3B,,117.14,72.96,190.10,0.205,123,2,125,1,Yes,yes,Are there less roads than residential buildings?,3.65,3.88,9.62,56.2,1.92,0.0156,0.9575,0.0153,5568,2039,538,124,0.0038,0,0.000,0
540,Qwen2.5-VL-3B,,117.36,212.76,330.12,0.345,124,4,128,0,100,23,What is the number of medium residential buildings?,3.74,4.18,9.81,56.1,2.93,0.0236,0.7323,0.0229,5568,2039,538,129,0.0039,0,0.000,0
541,Qwen2.5-VL-3B,,106.35,72.92,179.27,0.194,120,2,122,0,No,yes,Is there a parking?,3.99,4.03,10.32,55.8,1.03,0.0086,0.5167,0.0085,5568,2039,538,121,0.0037,0,0.000,0
542,Qwen2.5-VL-3B,,106.78,72.92,179.71,0.195,122,2,124,0,No,yes,Is a small commercial building present?,4.13,4.18,10.66,56.2,1.07,0.0087,0.5335,0.0086,5568,2039,538,123,0.0038,0,0.000,0
543,Qwen2.5-VL-3B,,106.08,72.96,179.04,0.194,121,2,123,1,Yes,yes,Is a farmland present?,4.21,4.26,10.78,56.1,1.08,0.0089,0.5395,0.0088,5568,2039,538,122,0.0037,0,0.000,0
544,Qwen2.5-VL-3B,,116.74,72.85,189.58,0.204,124,2,126,1,Yes,yes,Is a rectangular building present in the image?,4.32,4.38,10.95,56.2,2.18,0.0176,1.0918,0.0173,5568,2039,538,125,0.0038,0,0.000,0
545,Qwen2.5-VL-3B,,106.33,72.85,179.18,0.194,121,2,123,1,Yes,yes,Is there a grass area?,3.83,3.91,10.12,55.8,1.01,0.0084,0.5066,0.0082,5568,2039,538,122,0.0037,0,0.000,0
546,Qwen2.5-VL-3B,,117.09,72.85,189.94,0.205,123,2,125,1,No,no,Are there more water areas than roads?,4.04,4.18,10.54,56.5,2.10,0.0171,1.0504,0.0168,5568,2039,538,124,0.0038,0,0.000,0
547,Qwen2.5-VL-3B,,106.10,72.89,178.99,0.194,122,2,124,1,Yes,yes,Are there more buildings than forests?,3.70,3.80,9.98,55.7,1.00,0.0082,0.4996,0.0081,5568,2039,538,123,0.0038,0,0.000,0
548,Qwen2.5-VL-3B,,106.70,72.92,179.61,0.195,124,2,126,1,Yes,yes,Are there more commercial buildings than water areas?,3.90,3.92,10.34,56.0,1.04,0.0083,0.5175,0.0082,5568,2039,538,125,0.0038,0,0.000,0
549,Qwen2.5-VL-3B,,106.78,72.99,179.77,0.195,121,2,123,1,Yes,yes,Is a large forest present?,4.09,4.11,10.60,56.2,1.06,0.0088,0.5306,0.0086,5582,2025,538,122,0.0037,0,0.000,0
550,Qwen2.5-VL-3B,,118.47,72.85,191.33,0.205,129,2,131,1,No,no,Is the number of grass areas equal to the number of commercial buildings?,4.22,4.30,10.78,56.2,2.15,0.0167,1.0750,0.0164,5576,2031,538,130,0.0040,0,0.000,0
551,Qwen2.5-VL-3B,,116.81,72.99,189.80,0.205,122,2,124,0,2,0,How many large roads are there?,3.93,4.07,10.19,56.2,2.02,0.0166,1.0118,0.0163,5576,2031,538,123,0.0038,0,0.000,0
552,Qwen2.5-VL-3B,,118.76,72.93,191.70,0.206,129,2,131,1,No,no,Is the number of roads equal to the number of square grass areas?,3.74,3.88,9.80,56.1,1.94,0.0151,0.9724,0.0148,5578,2029,538,130,0.0040,0,0.000,0
553,Qwen2.5-VL-3B,,106.36,72.92,179.28,0.194,121,2,123,1,Yes,yes,Is a square building present?,3.60,3.76,9.52,55.6,0.95,0.0079,0.4768,0.0078,5578,2029,538,122,0.0037,0,0.000,0
554,Qwen2.5-VL-3B,,106.35,72.92,179.27,0.194,122,2,124,1,Yes,yes,Is a small grass area present?,3.74,3.76,9.86,56.1,0.99,0.0081,0.4937,0.0080,5578,2029,538,123,0.0038,0,0.000,0
555,Qwen2.5-VL-3B,,117.31,72.87,190.18,0.205,124,2,126,1,No,no,Are there more water areas than residential buildings?,4.03,4.15,10.40,56.0,2.08,0.0168,1.0395,0.0165,5578,2029,538,125,0.0038,0,0.000,0
556,Qwen2.5-VL-3B,,106.71,72.84,179.56,0.194,121,2,123,0,Yes,no,Is a rectangular road present?,3.83,4.07,10.01,55.6,1.00,0.0083,0.5012,0.0081,5578,2029,538,122,0.0037,0,0.000,0
557,Qwen2.5-VL-3B,,117.32,72.90,190.22,0.205,124,2,126,1,No,no,Are there less roads than square grass areas?,3.92,4.07,10.22,56.2,2.04,0.0165,1.0211,0.0162,5578,2029,538,125,0.0038,0,0.000,0
558,Qwen2.5-VL-3B,,117.10,72.95,190.05,0.205,123,2,125,0,1,0,What is the number of square roads?,3.81,4.07,10.03,56.0,1.99,0.0161,0.9929,0.0159,5578,2029,538,124,0.0038,0,0.000,0
559,Qwen2.5-VL-3B,,105.90,72.84,178.73,0.192,124,2,126,0,1,0,What is the number of square commercial buildings?,3.62,3.88,9.76,55.7,0.98,0.0079,0.4887,0.0078,5578,2029,538,125,0.0038,0,0.000,0
560,Qwen2.5-VL-3B,,133.39,72.87,206.26,0.221,131,2,133,1,No,no,Is the number of buildings equal to the number of grass areas in the image?,3.76,3.92,10.01,56.3,2.00,0.0153,1.0012,0.0151,5578,2029,538,132,0.0040,0,0.000,0
561,Qwen2.5-VL-3B,,117.14,72.82,189.96,0.205,123,2,125,0,0,4,What is the number of sports centres?,3.86,4.11,10.14,56.3,2.01,0.0163,1.0042,0.0161,5579,2028,538,124,0.0038,0,0.000,0
562,Qwen2.5-VL-3B,,106.69,72.87,179.56,0.194,121,2,123,1,Yes,yes,Is a rectangular forest present?,3.64,3.88,9.80,55.7,0.98,0.0081,0.4907,0.0080,5579,2028,538,122,0.0037,0,0.000,0
563,Qwen2.5-VL-3B,,117.93,72.93,190.86,0.206,126,2,128,1,Yes,yes,Are there more buildings than water areas in the image?,3.82,3.99,10.05,56.2,2.01,0.0159,1.0042,0.0157,5579,2028,538,127,0.0039,0,0.000,0
564,Qwen2.5-VL-3B,,106.71,72.92,179.63,0.194,124,2,126,1,Yes,yes,Are there more water areas than medium buildings?,3.74,4.03,9.96,56.0,1.00,0.0080,0.4986,0.0079,5579,2028,538,125,0.0038,0,0.000,0
565,Qwen2.5-VL-3B,,116.88,72.83,189.70,0.205,122,2,124,1,No,no,Is a circular commercial building present?,3.82,3.99,10.13,56.1,2.03,0.0166,1.0131,0.0163,5579,2028,538,123,0.0038,0,0.000,0
566,Qwen2.5-VL-3B,,106.72,72.92,179.64,0.195,122,2,124,1,Yes,yes,Is there a rectangular residential building?,3.75,4.07,9.97,55.8,1.00,0.0082,0.4992,0.0081,5579,2028,538,123,0.0038,0,0.000,0
567,Qwen2.5-VL-3B,,117.16,72.90,190.06,0.205,123,2,125,1,Yes,yes,Are there more forests than commercial buildings?,3.88,4.03,10.10,56.1,2.02,0.0164,1.0098,0.0162,5579,2028,538,124,0.0038,0,0.000,0
568,Qwen2.5-VL-3B,,133.00,72.94,205.94,0.221,130,2,132,1,No,no,Is the number of medium cemeterys equal to the number of water areas?,3.81,4.15,9.95,56.0,1.97,0.0152,0.9848,0.0149,5579,2028,538,131,0.0040,0,0.000,0
569,Qwen2.5-VL-3B,,117.56,72.90,190.45,0.205,125,2,127,1,Yes,yes,Is there a large grass area in the image?,3.74,4.03,9.92,56.0,1.96,0.0157,0.9813,0.0155,5579,2028,538,126,0.0038,0,0.000,0
570,Qwen2.5-VL-3B,,106.08,72.89,178.97,0.194,120,2,122,0,No,yes,Is a pitch present?,3.60,3.88,9.66,56.1,0.97,0.0081,0.4838,0.0079,5579,2028,538,121,0.0037,0,0.000,0
571,Qwen2.5-VL-3B,,118.26,72.96,191.22,0.206,128,2,130,1,No,no,Is the number of grass areas equal to the number of buildings?,3.77,3.96,9.89,56.1,1.98,0.0154,0.9883,0.0152,5579,2028,538,129,0.0039,0,0.000,0
572,Qwen2.5-VL-3B,,117.30,72.88,190.18,0.204,123,2,125,0,2,29,How many small water areas are there?,3.74,4.07,9.85,56.1,1.95,0.0158,0.9740,0.0156,5579,2028,538,124,0.0038,0,0.000,0
573,Qwen2.5-VL-3B,,118.53,72.97,191.50,0.206,128,2,130,1,No,no,Is the number of water areas equal to the number of roads?,3.61,3.88,9.69,56.1,1.92,0.0150,0.9585,0.0147,5579,2028,538,129,0.0039,0,0.000,0
574,Qwen2.5-VL-3B,,117.37,72.93,190.30,0.205,124,2,126,1,No,no,Are there less commercial buildings than water areas?,3.53,3.80,9.60,56.1,1.90,0.0153,0.9495,0.0151,5579,2028,538,125,0.0038,0,0.000,0
575,Qwen2.5-VL-3B,,106.66,72.92,179.58,0.194,121,2,123,0,Yes,no,Is a large road present?,3.52,3.80,9.50,55.8,0.95,0.0079,0.4758,0.0077,5579,2028,538,122,0.0037,0,0.000,0
576,Qwen2.5-VL-3B,,118.78,72.93,191.71,0.207,130,2,132,1,No,no,Is the number of square commercial buildings equal to the number of residential buildings?,3.70,3.88,9.85,55.9,1.97,0.0152,0.9873,0.0150,5579,2028,538,131,0.0040,0,0.000,0
577,Qwen2.5-VL-3B,,117.66,72.87,190.53,0.205,129,2,131,1,No,no,Is the number of medium forests equal to the number of residential buildings?,3.77,4.11,9.87,55.9,1.95,0.0151,0.9769,0.0149,5579,2028,538,130,0.0040,0,0.000,0
578,Qwen2.5-VL-3B,,117.37,72.90,190.28,0.205,124,2,126,1,No,no,Are there less residential buildings than water areas?,3.67,3.99,9.64,55.8,1.91,0.0154,0.9541,0.0151,5579,2028,538,125,0.0038,0,0.000,0
579,Qwen2.5-VL-3B,,117.15,73.02,190.17,0.205,123,2,125,0,0,27,What is the number of parkings?,3.57,3.88,9.63,56.0,1.91,0.0155,0.9535,0.0153,5579,2028,538,124,0.0038,0,0.000,0
580,Qwen2.5-VL-3B,,117.24,72.88,190.12,0.205,123,2,125,1,No,no,Are there more commercial buildings than roads?,3.52,3.80,9.60,56.2,1.90,0.0155,0.9506,0.0152,5579,2028,538,124,0.0038,0,0.000,0
581,Qwen2.5-VL-3B,,117.45,144.67,262.11,0.278,124,3,127,0,10,1,What is the amount of large residential buildings?,3.53,3.84,9.50,56.3,1.88,0.0152,0.6264,0.0148,5579,2028,538,127,0.0039,0,0.000,0
582,Qwen2.5-VL-3B,,117.94,72.98,190.92,0.205,126,2,128,1,No,no,Are there more square water areas than medium residential buildings?,3.86,3.92,10.14,56.1,2.03,0.0161,1.0142,0.0158,5579,2028,538,127,0.0039,0,0.000,0
583,Qwen2.5-VL-3B,,134.61,72.96,207.56,0.222,135,2,137,1,No,no,Is the number of commercial buildings at the bottom of a  parking equal to the number of forests?,3.82,4.19,10.01,56.1,1.98,0.0147,0.9908,0.0145,5579,2028,538,136,0.0042,0,0.000,0
584,Qwen2.5-VL-3B,,118.11,73.11,191.23,0.206,132,2,134,1,No,no,Is the number of commercial buildings equal to the number of water areas in the image?,3.77,4.03,9.85,56.2,1.95,0.0148,0.9770,0.0146,5579,2028,538,133,0.0041,0,0.000,0
585,Qwen2.5-VL-3B,,117.13,73.02,190.15,0.205,123,2,125,1,0,0,What is the amount of circular forests?,3.65,3.99,9.71,56.2,1.92,0.0156,0.9605,0.0154,5582,2025,538,124,0.0038,0,0.000,0
586,Qwen2.5-VL-3B,,106.41,72.98,179.39,0.194,120,2,122,0,No,yes,Is there a playground?,3.58,3.88,9.66,56.0,0.97,0.0081,0.4838,0.0079,5583,2024,538,121,0.0037,0,0.000,0
587,Qwen2.5-VL-3B,,106.35,72.91,179.26,0.193,121,2,123,0,No,yes,Is a circular building present?,3.64,3.76,9.72,56.1,0.97,0.0080,0.4867,0.0079,5583,2024,538,122,0.0037,0,0.000,0
588,Qwen2.5-VL-3B,,117.31,72.93,190.25,0.205,124,2,126,0,Yes,no,Are there more grass areas than residential buildings?,4.05,4.07,10.42,56.1,2.09,0.0168,1.0437,0.0166,5583,2024,538,125,0.0038,0,0.000,0
589,Qwen2.5-VL-3B,,106.40,72.92,179.32,0.194,123,2,125,1,No,no,Are there more square roads than buildings?,3.64,3.64,9.80,55.3,0.98,0.0080,0.4903,0.0078,5583,2024,538,124,0.0038,0,0.000,0
590,Qwen2.5-VL-3B,,106.71,72.97,179.68,0.195,121,2,123,0,Yes,no,Is a medium road present?,3.99,3.99,10.31,55.9,1.03,0.0085,0.5161,0.0084,5584,2023,538,122,0.0037,0,0.000,0
591,Qwen2.5-VL-3B,,118.06,72.97,191.03,0.206,127,2,129,1,No,no,Is the number of buildings equal to the number of roads?,4.26,4.38,10.76,56.2,2.14,0.0169,1.0720,0.0166,5584,2023,538,128,0.0039,0,0.000,0
592,Qwen2.5-VL-3B,,117.66,72.96,190.62,0.206,125,2,127,1,No,no,Are there more commercial buildings than rectangular grass areas?,3.88,4.07,10.17,56.1,2.03,0.0162,1.0131,0.0160,5584,2023,538,126,0.0038,0,0.000,0
593,Qwen2.5-VL-3B,,117.07,72.95,190.01,0.205,123,2,125,0,1,0,What is the amount of medium roads?,3.68,3.92,9.85,56.1,1.96,0.0160,0.9820,0.0157,5584,2023,538,124,0.0038,0,0.000,0
594,Qwen2.5-VL-3B,,118.82,72.93,191.75,0.207,129,2,131,1,No,no,Is the number of water areas equal to the number of commercial buildings?,3.60,3.88,9.71,56.3,1.93,0.0150,0.9674,0.0148,5584,2023,538,130,0.0040,0,0.000,0
595,Qwen2.5-VL-3B,,117.14,72.93,190.07,0.205,124,2,126,0,Yes,no,Is there a circular road in the image?,3.59,3.88,9.62,56.3,1.92,0.0155,0.9585,0.0152,5584,2023,538,125,0.0038,0,0.000,0
596,Qwen2.5-VL-3B,,117.16,72.91,190.07,0.205,123,2,125,1,Yes,yes,Are there more residential buildings than roads?,3.59,3.88,9.54,56.3,1.90,0.0155,0.9505,0.0152,5584,2023,538,124,0.0038,0,0.000,0
597,Qwen2.5-VL-3B,,116.88,72.97,189.85,0.205,122,2,124,0,1,0,How many circular roads are there?,3.58,3.88,9.54,56.2,1.90,0.0156,0.9505,0.0153,5584,2023,538,123,0.0038,0,0.000,0
598,Qwen2.5-VL-3B,,117.62,72.95,190.57,0.205,125,2,127,1,Yes,yes,Are there less medium water areas than commercial buildings?,3.56,3.84,9.58,56.5,1.91,0.0153,0.9542,0.0150,5584,2023,538,126,0.0038,0,0.000,0
599,Qwen2.5-VL-3B,,116.83,72.92,189.75,0.204,122,2,124,1,Yes,yes,Is there a square water area?,3.55,3.88,9.55,56.5,1.90,0.0156,0.9524,0.0154,5584,2023,538,123,0.0038,0,0.000,0
600,Qwen2.5-VL-3B,,592.83,144.86,737.69,0.759,124,3,127,1,Rural,rural,Is it a rural or an urban area,4.02,4.58,10.28,56.5,7.22,0.0582,2.4069,0.0569,5584,2023,538,127,0.0039,0,0.000,0
601,Qwen2.5-VL-3B,,106.12,72.93,179.05,0.193,120,2,122,1,Yes,yes,Is there a forest?,4.56,4.74,11.09,56.2,1.11,0.0093,0.5553,0.0091,5584,2023,538,121,0.0037,0,0.000,0
602,Qwen2.5-VL-3B,,106.65,72.92,179.57,0.194,121,2,123,0,0,21,How many buildings are there?,4.38,4.46,10.93,56.3,1.09,0.0090,0.5474,0.0089,5584,2023,538,122,0.0037,0,0.000,0
603,Qwen2.5-VL-3B,,116.84,72.87,189.71,0.204,122,2,124,0,1,170,What is the number of forests?,4.36,4.42,10.99,56.4,2.20,0.0180,1.0978,0.0177,5584,2023,538,123,0.0038,0,0.000,0
604,Qwen2.5-VL-3B,,106.32,72.86,179.18,0.193,123,2,125,1,0,0,What is the amount of large roads?,4.09,4.42,10.45,55.8,1.05,0.0085,0.5230,0.0084,5584,2023,538,124,0.0038,0,0.000,0
605,Qwen2.5-VL-3B,,107.01,73.20,180.21,0.194,121,2,123,1,Yes,yes,Is a grass area present?,3.96,3.96,10.26,56.1,1.03,0.0085,0.5137,0.0084,5584,2023,538,122,0.0037,0,0.000,0
606,Qwen2.5-VL-3B,,117.05,72.91,189.96,0.205,123,2,125,0,0,15,What is the number of residential buildings?,4.15,4.22,10.63,56.1,2.13,0.0173,1.0631,0.0170,5584,2023,538,124,0.0038,0,0.000,0
607,Qwen2.5-VL-3B,,106.72,72.93,179.65,0.194,121,2,123,0,No,yes,Is a water area present?,3.97,4.30,10.31,55.8,1.03,0.0085,0.5160,0.0084,5584,2023,538,122,0.0037,0,0.000,0
608,Qwen2.5-VL-3B,,117.12,72.86,189.98,0.205,123,2,125,0,1,23,What is the number of water areas?,3.97,4.07,10.23,56.3,2.05,0.0166,1.0228,0.0164,5584,2023,538,124,0.0038,0,0.000,0
609,Qwen2.5-VL-3B,,106.36,72.97,179.34,0.193,120,2,122,1,Yes,yes,Is there a road?,3.91,4.22,10.11,55.8,1.01,0.0084,0.5061,0.0083,5584,2023,538,121,0.0037,0,0.000,0
610,Qwen2.5-VL-3B,,117.33,72.94,190.28,0.205,124,2,126,1,Yes,yes,Are there less commercial buildings than water areas?,3.92,4.03,10.11,56.3,2.02,0.0163,1.0119,0.0161,5584,2023,538,125,0.0038,0,0.000,0
611,Qwen2.5-VL-3B,,116.94,72.95,189.89,0.204,122,2,124,0,0,182,What is the number of roads?,3.86,4.22,9.98,56.2,1.98,0.0162,0.9879,0.0159,5584,2023,538,123,0.0038,0,0.000,0
612,Qwen2.5-VL-3B,,116.86,72.96,189.82,0.204,122,2,124,0,No,yes,Is a rectangular commercial building present?,3.66,3.99,9.72,56.1,1.92,0.0158,0.9611,0.0155,5584,2023,538,123,0.0038,0,0.000,0
613,Qwen2.5-VL-3B,,116.80,73.02,189.82,0.204,122,2,124,1,No,no,Are there more buildings than forests?,3.61,3.92,9.58,56.1,1.90,0.0155,0.9481,0.0153,5584,2023,538,123,0.0038,0,0.000,0
614,Qwen2.5-VL-3B,,118.51,72.96,191.47,0.205,128,2,130,1,No,no,Is the number of roads equal to the number of commercial buildings?,3.53,3.80,9.58,56.0,1.90,0.0148,0.9475,0.0146,5584,2023,538,129,0.0039,0,0.000,0
